acc_x, acc_y, acc_z
1.9,-9.73,1.98,0.86,-0.11,-0.1,0.49
1.87,-9.43,2.35,0.86,-0.1,-0.11,0.49
2.29,-9.7,1.9,0.86,-0.09,-0.13,0.48
2.76,-10.38,1.65,0.87,-0.09,-0.15,0.47
3.15,-11.11,0.75,0.87,-0.09,-0.15,0.47
4.0,-11.7,-1.2,0.87,-0.08,-0.16,0.46
4.0,-11.7,-1.2,0.87,-0.07,-0.17,0.45
5.35,-11.91,-4.96,0.88,-0.06,-0.17,0.44
5.84,-11.09,-5.84,0.89,-0.05,-0.17,0.42
6.04,-10.18,-6.21,0.89,-0.04,-0.17,0.41
5.65,-8.98,-6.21,0.89,-0.04,-0.17,0.41
4.29,-6.55,-4.58,0.9,-0.03,-0.17,0.39
4.29,-6.55,-4.58,0.91,-0.03,-0.16,0.38
4.24,-5.95,-3.87,0.92,-0.03,-0.15,0.36
3.55,-5.16,-3.66,0.93,-0.03,-0.14,0.35
4.2,-5.24,-0.95,0.93,-0.03,-0.13,0.33
3.74,-5.27,-0.67,0.93,-0.03,-0.13,0.33
3.43,-5.02,-0.79,0.94,-0.03,-0.13,0.32
3.43,-5.02,-0.79,0.94,-0.03,-0.12,0.31
3.76,-4.66,-0.6,0.95,-0.03,-0.1,0.29
4.01,-4.01,-1.2,0.96,-0.03,-0.09,0.28
4.45,-3.35,-1.59,0.96,-0.03,-0.08,0.27
4.88,-2.83,-1.99,0.96,-0.03,-0.08,0.27
4.75,-2.67,-1.24,0.96,-0.03,-0.06,0.25
4.75,-2.67,-1.24,0.97,-0.03,-0.05,0.24
4.3,-1.81,-0.13,0.97,-0.03,-0.03,0.23
4.26,-1.4,-0.07,0.98,-0.03,-0.02,0.22
4.03,-0.98,1.06,0.98,-0.03,-0.0,0.21
3.77,-0.84,1.78,0.98,-0.03,-0.0,0.21
4.32,-1.97,3.26,0.98,-0.03,0.01,0.2
4.32,-1.97,3.26,0.98,-0.04,0.03,0.19
4.44,-2.82,4.21,0.98,-0.04,0.04,0.19
4.48,-3.51,5.28,0.98,-0.04,0.05,0.18
4.85,-3.96,6.5,0.98,-0.04,0.07,0.17
5.09,-3.85,6.33,0.98,-0.04,0.07,0.17
5.13,-3.9,6.37,0.98,-0.04,0.08,0.16
5.13,-3.9,6.37,0.98,-0.04,0.09,0.15
5.51,-4.0,6.41,0.98,-0.04,0.11,0.14
5.66,-4.44,6.02,0.98,-0.03,0.12,0.13
5.94,-5.07,5.25,0.98,-0.03,0.13,0.12
5.98,-5.34,4.48,0.98,-0.03,0.13,0.12
5.81,-5.57,3.83,0.98,-0.02,0.15,0.1
5.81,-5.57,3.83,0.98,-0.02,0.17,0.09
4.12,-4.8,3.66,0.98,-0.01,0.18,0.07
3.23,-4.08,3.91,0.98,-0.01,0.2,0.06
2.97,-3.29,3.92,0.98,-0.0,0.22,0.04
1.91,-2.29,3.99,0.98,-0.0,0.22,0.04
1.29,-0.22,5.21,0.97,0.0,0.24,0.02
1.29,-0.22,5.21,0.97,0.01,0.26,-0.0
0.32,0.75,5.51,0.96,0.01,0.28,-0.02
-0.33,2.24,5.46,0.95,0.01,0.3,-0.03
-0.72,2.87,5.79,0.95,0.01,0.32,-0.05
-1.1,3.22,7.34,0.95,0.01,0.32,-0.05
-1.85,3.9,9.67,0.94,0.01,0.34,-0.06
-1.85,3.9,9.67,0.93,0.01,0.37,-0.07
-2.38,4.18,11.93,0.92,0.0,0.39,-0.08
-2.81,5.01,15.34,0.91,0.0,0.41,-0.09
-2.7,4.89,16.31,0.9,-0.0,0.42,-0.1
-2.93,4.97,17.71,0.9,-0.0,0.42,-0.1
-2.73,5.13,18.21,0.89,-0.01,0.44,-0.1
-2.73,5.13,18.21,0.89,-0.01,0.45,-0.1
-2.6,5.0,17.62,0.88,-0.01,0.46,-0.1
-2.56,4.41,16.54,0.88,-0.02,0.46,-0.1
-2.3,3.36,15.18,0.88,-0.02,0.47,-0.1
-1.96,2.14,13.65,0.88,-0.02,0.47,-0.1
-1.29,0.31,12.42,0.88,-0.02,0.47,-0.1
-1.29,0.31,12.42,0.88,-0.02,0.47,-0.09
-1.32,-0.24,12.56,0.88,-0.02,0.47,-0.09
-0.88,-0.33,12.67,0.88,-0.02,0.47,-0.09
-0.86,-0.35,12.76,0.87,-0.02,0.48,-0.09
-0.38,-0.3,11.99,0.87,-0.02,0.48,-0.09
-0.26,-0.46,11.67,0.87,-0.02,0.48,-0.09
-0.26,-0.46,11.67,0.87,-0.02,0.48,-0.09
-0.21,-0.42,11.34,0.87,-0.02,0.48,-0.09
-0.06,-0.54,11.18,0.88,-0.02,0.48,-0.08
0.24,-0.93,10.4,0.88,-0.02,0.48,-0.08
0.35,-1.15,10.0,0.88,-0.02,0.48,-0.08
0.41,-1.29,9.84,0.88,-0.02,0.47,-0.08
0.41,-1.29,9.84,0.88,-0.02,0.47,-0.08
0.4,-1.26,9.43,0.88,-0.02,0.47,-0.08
0.39,-1.37,9.25,0.88,-0.02,0.47,-0.08
0.29,-1.14,9.37,0.88,-0.02,0.47,-0.08
0.31,-1.07,9.38,0.88,-0.02,0.47,-0.08
0.23,-0.82,9.5,0.88,-0.02,0.47,-0.08
0.23,-0.82,9.5,0.88,-0.02,0.47,-0.08
0.22,-0.75,9.52,0.88,-0.02,0.47,-0.08
0.19,-0.64,9.36,0.88,-0.02,0.47,-0.08
0.14,-0.41,9.33,0.88,-0.02,0.47,-0.08
0.21,-0.23,9.11,0.88,-0.02,0.47,-0.08
0.22,-0.15,9.16,0.88,-0.02,0.47,-0.08
0.22,-0.15,9.16,0.88,-0.02,0.47,-0.09
0.24,-0.03,9.16,0.88,-0.02,0.47,-0.09
0.19,-0.07,9.04,0.88,-0.02,0.47,-0.09
0.12,-0.2,9.02,0.88,-0.02,0.47,-0.09
0.09,-0.25,9.2,0.88,-0.02,0.47,-0.09
0.02,-0.17,9.35,0.88,-0.02,0.47,-0.09
0.02,-0.17,9.35,0.99,-0.0,-0.0,-0.1
-0.03,0.19,9.54,0.99,-0.0,-0.0,-0.1
0.08,0.19,9.41,0.99,0.0,-0.0,-0.1
0.09,0.07,9.48,0.99,0.0,-0.0,-0.1
0.05,0.09,9.52,0.99,0.0,-0.0,-0.1
-0.02,0.04,9.84,0.99,0.0,0.0,-0.1
-0.02,0.04,9.84,0.99,0.0,0.0,-0.1
0.0,0.06,9.94,0.99,0.0,0.0,-0.1
0.06,0.0,9.8,0.99,0.0,0.0,-0.1
0.05,0.05,9.83,1.0,0.0,0.0,-0.1
0.13,0.05,9.68,1.0,0.0,0.0,-0.1
0.21,-0.09,9.61,1.0,0.0,0.0,-0.1
0.21,-0.09,9.61,1.0,0.0,0.0,-0.1
0.21,-0.13,9.63,1.0,0.0,0.0,-0.1
0.18,-0.22,9.59,1.0,0.0,0.0,-0.1
0.06,-0.17,9.73,1.0,0.0,0.0,-0.1
0.07,-0.11,9.7,1.0,0.0,0.0,-0.1
0.05,0.0,9.75,1.0,0.0,0.0,-0.1
0.05,0.0,9.75,1.0,0.0,0.0,-0.1
0.01,0.06,9.88,1.0,0.0,0.0,-0.1
0.0,0.13,9.84,1.0,0.0,0.0,-0.1
0.0,0.09,9.84,1.0,0.0,0.0,-0.1
-0.01,0.02,9.69,1.0,0.0,0.0,-0.1
-0.07,-0.09,9.59,1.0,0.0,0.0,-0.1
-0.07,-0.09,9.59,1.0,0.0,0.0,-0.1
0.02,-0.11,9.67,1.0,0.0,0.0,-0.1
0.04,-0.14,9.62,1.0,0.0,0.0,-0.1
0.07,-0.14,9.61,1.0,0.0,0.0,-0.1
0.01,-0.11,9.79,1.0,0.0,0.0,-0.1
0.01,-0.11,9.79,0.79,0.0,0.0,0.61
-0.05,-0.05,9.79,0.79,0.0,0.0,0.61
-0.02,0.02,9.76,0.79,0.0,0.0,0.61
-0.02,0.02,9.76,0.79,0.0,0.0,0.61
0.05,-0.02,9.61,0.79,0.0,0.0,0.61
0.14,-0.22,9.38,0.79,0.0,0.0,0.61
0.22,-0.25,9.4,0.79,0.0,0.0,0.61
0.16,-0.27,9.39,0.79,0.0,0.0,0.61
0.16,-0.27,9.39,0.79,0.0,0.0,0.61
0.02,-0.19,9.51,0.79,0.0,0.0,0.61
0.08,-0.08,9.48,0.79,0.0,0.0,0.61
0.11,-0.1,9.43,0.79,0.0,0.0,0.61
0.09,-0.13,9.5,0.79,0.0,0.0,0.61
0.1,-0.16,9.4,0.79,0.0,0.0,0.61
0.1,-0.16,9.4,0.79,0.0,0.0,0.61
0.11,-0.13,9.37,0.79,0.0,0.0,0.61
0.09,-0.04,9.32,0.79,0.0,0.0,0.61
0.17,0.03,9.37,0.79,0.0,0.0,0.61
0.19,-0.01,9.39,0.79,0.0,0.0,0.61
0.16,-0.11,9.5,0.79,0.0,0.0,0.61
0.16,-0.11,9.5,0.79,0.0,0.0,0.61
0.14,-0.23,9.58,0.79,0.0,0.0,0.61
0.12,-0.22,9.61,0.79,0.0,0.0,0.61
0.02,-0.04,9.75,0.79,0.0,0.0,0.61
0.02,-0.04,9.75,0.79,0.0,0.0,0.61
0.0,0.01,9.86,0.79,0.0,0.0,0.61
-0.09,0.05,9.9,0.79,0.0,0.0,0.61
-0.09,0.1,9.85,0.79,0.0,0.0,0.61
-0.09,0.1,9.85,0.79,0.0,0.0,0.61
-0.04,0.04,9.67,0.79,0.0,0.01,0.61
-0.05,0.04,9.71,0.79,0.0,0.01,0.61
-0.1,0.03,9.89,0.79,0.0,0.01,0.61
-0.1,0.03,9.93,0.79,0.0,0.01,0.61
0.01,0.11,9.68,0.79,0.0,0.01,0.61
0.01,0.11,9.68,0.79,0.0,0.01,0.61
0.06,-0.04,9.6,0.79,0.0,0.01,0.61
-0.07,0.0,9.68,0.79,0.0,0.01,0.61
0.02,0.05,9.81,0.79,0.0,0.01,0.61
0.0,0.06,9.84,0.79,0.0,0.01,0.61
0.0,0.06,9.84,0.79,0.0,0.01,0.61
0.02,0.09,9.76,0.79,0.0,0.01,0.61
0.06,0.05,9.61,0.79,0.0,0.01,0.61
0.15,-0.03,9.53,0.79,0.0,0.01,0.61
0.2,-0.18,9.49,0.79,0.0,0.01,0.61
0.2,-0.18,9.49,0.79,0.0,0.01,0.61
0.22,-0.35,9.44,0.79,0.0,0.01,0.61
0.27,-0.39,9.4,0.79,0.0,0.01,0.61
0.14,-0.27,9.53,0.79,0.0,0.0,0.61
0.08,-0.22,9.63,0.79,0.0,0.0,0.61
0.1,-0.17,9.68,0.79,0.0,0.01,0.61
0.07,-0.09,9.65,0.79,0.0,0.0,0.61
0.07,-0.09,9.65,0.79,0.0,0.0,0.61
0.11,-0.15,9.37,0.79,0.0,0.0,0.61
0.15,-0.14,9.35,0.79,0.0,0.0,0.61
0.15,-0.14,9.35,0.79,0.0,0.0,0.61
0.04,0.0,9.5,0.79,0.01,0.0,0.61
0.04,0.11,9.52,0.79,0.01,0.0,0.61
0.0,0.1,9.52,0.79,0.01,0.01,0.61
0.0,0.1,9.52,0.79,0.01,0.01,0.61
0.03,0.1,9.61,0.79,0.01,0.01,0.61
0.0,0.12,9.56,0.79,0.01,0.01,0.61
0.02,0.17,9.64,0.79,0.01,0.01,0.61
0.04,0.17,9.64,0.79,0.01,0.01,0.61
0.0,0.17,9.68,0.79,0.01,0.01,0.61
0.0,0.17,9.68,0.79,0.01,0.01,0.61
-0.05,0.16,9.75,0.79,0.01,0.01,0.61
0.02,-0.01,10.03,0.79,0.01,0.01,0.61
-0.01,-0.01,10.08,0.79,0.01,0.01,0.61
-0.01,-0.06,10.25,0.79,0.01,0.01,0.61
0.0,-0.1,10.64,0.79,0.01,0.01,0.61
0.0,-0.1,10.64,0.79,0.01,0.01,0.61
0.0,-0.02,11.09,0.79,0.01,0.01,0.61
0.05,-0.21,11.52,0.79,0.01,0.01,0.61
0.2,-0.38,12.6,0.79,0.01,0.0,0.61
-0.28,0.59,14.49,0.79,0.01,0.0,0.61
-0.24,1.02,14.64,0.79,0.01,0.0,0.61
-0.24,1.02,14.64,0.79,0.01,-0.0,0.61
-0.25,1.15,14.99,0.79,0.02,-0.01,0.61
-0.24,1.32,15.38,0.79,0.02,-0.02,0.61
-0.24,1.94,15.18,0.79,0.03,-0.03,0.61
-0.11,1.82,15.13,0.79,0.03,-0.03,0.61
0.16,1.35,14.83,0.79,0.03,-0.04,0.61
0.16,1.35,14.83,0.78,0.04,-0.05,0.62
0.7,0.65,14.34,0.78,0.04,-0.07,0.62
1.75,0.13,14.11,0.78,0.05,-0.08,0.62
1.71,0.37,14.7,0.77,0.05,-0.1,0.62
1.54,0.83,15.17,0.77,0.05,-0.1,0.62
1.26,1.22,15.15,0.77,0.05,-0.12,0.62
1.26,1.22,15.15,0.77,0.05,-0.15,0.62
1.72,0.92,14.51,0.76,0.06,-0.17,0.62
1.78,0.73,14.69,0.76,0.06,-0.19,0.62
1.35,1.04,15.07,0.75,0.07,-0.22,0.62
0.71,1.38,14.88,0.75,0.07,-0.22,0.62
0.17,1.53,13.97,0.74,0.07,-0.24,0.62
0.17,1.53,13.97,0.73,0.08,-0.27,0.62
0.33,1.22,12.48,0.72,0.09,-0.3,0.62
0.28,0.49,11.02,0.7,0.1,-0.33,0.62
0.6,-0.91,8.52,0.69,0.1,-0.36,0.62
1.24,-1.04,6.67,0.69,0.1,-0.36,0.62
1.64,-1.37,5.26,0.67,0.1,-0.4,0.61
1.64,-1.37,5.26,0.66,0.11,-0.43,0.61
1.61,-1.23,4.29,0.64,0.11,-0.46,0.61
1.68,-0.88,3.86,0.62,0.12,-0.49,0.6
1.76,-1.35,3.5,0.6,0.13,-0.51,0.6
1.8,-1.77,3.82,0.6,0.13,-0.51,0.6
1.44,-1.49,4.05,0.58,0.13,-0.53,0.6
1.44,-1.49,4.05,0.56,0.14,-0.56,0.59
0.79,-1.11,2.64,0.54,0.15,-0.58,0.59
0.79,-1.43,2.09,0.52,0.16,-0.6,0.59
0.9,-1.56,1.17,0.49,0.16,-0.62,0.58
0.92,-1.49,0.13,0.49,0.16,-0.62,0.58
0.62,-2.21,-0.8,0.47,0.17,-0.65,0.58
0.62,-2.21,-0.8,0.44,0.17,-0.67,0.57
0.6,-2.61,-1.51,0.42,0.17,-0.69,0.56
0.35,-2.55,-2.71,0.39,0.18,-0.71,0.55
0.37,-2.81,-3.51,0.37,0.18,-0.74,0.54
0.53,-4.1,-4.16,0.37,0.18,-0.74,0.54
0.6,-5.35,-4.73,0.34,0.18,-0.76,0.53
0.6,-5.35,-4.73,0.32,0.18,-0.77,0.52
0.23,-6.74,-4.91,0.29,0.18,-0.79,0.5
0.9,-8.74,-7.23,0.27,0.19,-0.81,0.49
1.42,-9.73,-8.58,0.24,0.19,-0.82,0.48
1.5,-10.04,-9.24,0.24,0.19,-0.82,0.48
1.44,-9.94,-9.64,0.22,0.2,-0.83,0.47
1.44,-9.94,-9.64,0.21,0.2,-0.84,0.46
1.22,-10.64,-8.76,0.19,0.21,-0.85,0.45
1.49,-10.37,-8.39,0.17,0.22,-0.85,0.45
1.43,-10.75,-9.4,0.16,0.23,-0.85,0.44
1.69,-10.57,-10.82,0.16,0.23,-0.85,0.44
1.5,-10.44,-11.43,0.15,0.24,-0.85,0.44
1.5,-10.44,-11.43,0.14,0.25,-0.85,0.44
1.66,-10.28,-12.51,0.14,0.27,-0.84,0.44
0.89,-11.42,-12.18,0.13,0.28,-0.84,0.45
-0.45,-11.04,-9.83,0.13,0.29,-0.83,0.45
3.06,-9.79,-13.85,0.13,0.29,-0.83,0.45
2.8,-8.91,-14.14,0.13,0.31,-0.83,0.45
2.8,-8.91,-14.14,0.14,0.32,-0.82,0.46
2.24,-9.0,-13.49,0.14,0.33,-0.81,0.46
2.34,-7.32,-11.92,0.15,0.34,-0.8,0.47
2.14,-6.58,-11.19,0.17,0.35,-0.79,0.47
2.3,-6.64,-10.2,0.17,0.35,-0.79,0.47
2.46,-7.03,-8.76,0.18,0.36,-0.79,0.47
2.46,-7.03,-8.76,0.2,0.36,-0.78,0.47
2.84,-7.67,-7.07,0.22,0.37,-0.77,0.47
3.41,-8.24,-7.03,0.24,0.38,-0.77,0.47
3.45,-7.94,-7.13,0.25,0.38,-0.76,0.47
2.79,-7.4,-7.5,0.25,0.38,-0.76,0.47
3.59,-5.58,-6.04,0.27,0.39,-0.74,0.47
3.59,-5.58,-6.04,0.29,0.4,-0.73,0.48
4.15,-5.07,-5.43,0.31,0.41,-0.71,0.48
4.32,-3.96,-4.85,0.33,0.42,-0.69,0.49
4.3,-3.16,-5.04,0.34,0.42,-0.68,0.49
5.01,-2.5,-4.59,0.34,0.42,-0.68,0.49
4.71,-2.0,-4.09,0.36,0.43,-0.66,0.5
4.71,-2.0,-4.09,0.38,0.43,-0.64,0.5
4.67,-1.73,-3.79,0.4,0.44,-0.63,0.5
5.42,-2.12,-2.6,0.42,0.44,-0.61,0.5
6.41,-2.29,-1.89,0.44,0.45,-0.6,0.5
6.24,-1.7,-2.37,0.44,0.45,-0.6,0.5
6.04,-1.07,-1.97,0.46,0.45,-0.58,0.5
6.04,-1.07,-1.97,0.48,0.45,-0.56,0.5
5.77,0.02,-1.85,0.49,0.45,-0.55,0.5
6.19,0.49,-2.45,0.51,0.46,-0.53,0.5
6.25,0.96,-1.5,0.53,0.46,-0.51,0.5
6.41,1.63,-1.57,0.53,0.46,-0.51,0.5
6.78,2.07,-1.67,0.54,0.46,-0.49,0.5
6.78,2.07,-1.67,0.56,0.46,-0.48,0.5
6.79,1.88,-1.54,0.58,0.46,-0.46,0.5
6.63,1.91,-1.49,0.59,0.45,-0.45,0.49
6.52,1.62,-1.23,0.61,0.45,-0.43,0.49
6.22,2.16,-0.4,0.61,0.45,-0.43,0.49
6.06,2.67,0.03,0.63,0.44,-0.42,0.49
6.06,2.67,0.03,0.65,0.43,-0.4,0.48
6.08,3.15,0.51,0.66,0.43,-0.38,0.48
5.91,3.25,0.14,0.68,0.42,-0.37,0.48
5.29,2.96,0.9,0.7,0.41,-0.35,0.48
4.76,3.07,1.13,0.7,0.41,-0.35,0.48
4.69,2.7,2.24,0.71,0.39,-0.33,0.47
4.69,2.7,2.24,0.73,0.38,-0.31,0.47
4.15,3.2,4.06,0.75,0.36,-0.3,0.47
4.27,3.89,4.3,0.77,0.35,-0.28,0.46
5.01,4.25,5.16,0.78,0.32,-0.27,0.46
3.0,2.47,5.38,0.78,0.32,-0.27,0.46
1.83,3.53,6.98,0.8,0.3,-0.26,0.45
1.83,3.53,6.98,0.82,0.27,-0.25,0.44
2.24,3.44,7.91,0.83,0.25,-0.24,0.44
1.39,3.41,8.71,0.84,0.22,-0.23,0.44
1.47,2.82,9.48,0.85,0.2,-0.22,0.43
2.39,1.77,9.16,0.85,0.2,-0.22,0.43
2.08,1.2,9.05,0.86,0.17,-0.21,0.44
2.08,1.2,9.05,0.86,0.15,-0.2,0.44
2.04,0.1,9.91,0.87,0.13,-0.19,0.44
2.05,-0.94,11.3,0.87,0.11,-0.18,0.44
1.45,0.55,14.17,0.88,0.09,-0.17,0.44
1.34,1.09,16.31,0.88,0.09,-0.17,0.44
1.13,0.35,15.98,0.88,0.08,-0.16,0.44
1.13,0.35,15.98,0.88,0.06,-0.15,0.45
2.45,-0.76,13.57,0.88,0.06,-0.14,0.45
2.15,-0.95,11.5,0.88,0.05,-0.13,0.45
1.98,-1.17,10.47,0.88,0.04,-0.13,0.46
1.51,-1.4,10.25,0.88,0.04,-0.13,0.46
0.68,0.16,11.56,0.88,0.02,-0.12,0.46
0.68,0.16,11.56,0.88,0.01,-0.12,0.46
0.75,0.62,12.39,0.88,0.0,-0.11,0.46
0.49,1.48,13.26,0.88,-0.0,-0.1,0.47
0.15,3.11,14.02,0.87,-0.01,-0.1,0.47
0.2,4.58,14.17,0.87,-0.01,-0.1,0.47
1.14,1.69,11.67,0.87,-0.01,-0.1,0.48
1.14,1.69,11.67,0.86,-0.02,-0.1,0.49
1.09,-1.85,9.16,0.86,-0.03,-0.1,0.5
0.44,-3.26,7.89,0.85,-0.03,-0.09,0.51
-1.23,-1.4,10.23,0.85,-0.04,-0.09,0.52
-1.47,1.51,11.02,0.85,-0.04,-0.09,0.52
-1.0,4.15,11.69,0.84,-0.04,-0.09,0.53
-1.0,4.15,11.69,0.84,-0.05,-0.09,0.54
-0.4,5.1,11.67,0.83,-0.06,-0.09,0.55
-0.91,4.51,13.92,0.82,-0.06,-0.09,0.56
-2.23,4.17,15.32,0.81,-0.07,-0.1,0.58
-2.14,2.16,12.37,0.81,-0.07,-0.1,0.58
-2.95,1.83,9.75,0.8,-0.07,-0.1,0.59
-2.95,1.83,9.75,0.78,-0.08,-0.11,0.61
-2.66,0.79,8.0,0.77,-0.08,-0.11,0.63
-2.04,0.49,7.29,0.75,-0.09,-0.12,0.65
-2.76,0.97,9.49,0.73,-0.1,-0.13,0.66
-4.66,-0.8,16.27,0.73,-0.1,-0.13,0.66
-5.53,-1.57,15.96,0.71,-0.1,-0.15,0.68
-5.53,-1.57,15.96,0.69,-0.1,-0.16,0.7
-5.0,-2.96,13.95,0.66,-0.1,-0.17,0.72
-4.65,-3.87,9.58,0.64,-0.09,-0.17,0.74
-2.55,-8.29,1.64,0.61,-0.08,-0.18,0.76
-1.92,-8.18,1.46,0.61,-0.08,-0.18,0.76
